Category,Setting,Diagnosis,Year,Month,Date,Count
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,21
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,3
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,2
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,5
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,1
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,7
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,21
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,11
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,4
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,1
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,1
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,6,Jun-21,1
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,1
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,5
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,2
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,1
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,1
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,2
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,3
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,2
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,3
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,5
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,9,Sep-20,1
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,10,Oct-20,1
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,2
Depression,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,8
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,4
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,2
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,2
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,1
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,2
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,1
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,2
Depression,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,2
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,20
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,9
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,11
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,24
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,18
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,9,Sep-20,10
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,10,Oct-20,6
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,21
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,110
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,89
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,22
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,7
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,2
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,5,May-21,1
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,6,Jun-21,1
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,7
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,15
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,10
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,7
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,10
Diabetes,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,7
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,27
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,8
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,16
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,32
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,28
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,9,Sep-20,15
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,10,Oct-20,13
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,33
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,155
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,115
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,35
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,9
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,2
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,5,May-21,1
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,6,Jun-21,4
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,7
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,18
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,15
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,14
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,11
Hypertension,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,10
Mood Disorders (Excluding Depression),Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,3
Mood Disorders (Excluding Depression),Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,1
Mood Disorders (Excluding Depression),Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,1
Mood Disorders (Excluding Depression),Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,1
Mood Disorders (Excluding Depression),Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,1
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,1
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,1
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,2
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,2
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,3
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,3
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,1
Non-Mood Psychotic Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,1
Nonpsychotic Disorders (Excluding Anxiety),Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,1
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,5
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,5
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,1
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,3
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,3
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,10,Oct-20,2
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,4
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,24
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,9
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,5
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,2
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,1
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,5,May-21,1
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,4
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,10
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,3
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,3
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,4
Obesity,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,2
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,10
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,7
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,14
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,26
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,16
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,9,Sep-20,8
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,10,Oct-20,6
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,24
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,129
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,116
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,27
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,10
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,4
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,6,Jun-21,2
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,5
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,24
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,22
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,15
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,18
Pneumonia,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,11
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,3,Mar-20,1
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,14
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,13
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,16
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,29
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,21
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,9,Sep-20,8
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,10,Oct-20,6
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,28
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,130
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,122
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,26
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,8
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,2
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,5,May-21,1
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,6,Jun-21,4
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,5
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,19
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,19
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,16
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,19
Respiratory Arrest/Failure,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,13
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,3,Mar-20,1
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,4
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,5,May-20,4
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,4
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,9
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,9
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,9,Sep-20,6
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,10,Oct-20,2
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,11,Nov-20,9
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,31
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,35
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,8
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,6
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,4,Apr-21,1
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,3
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,4
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,6
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,2
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,3
Sepsis,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,3
Stroke,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,4
Stroke,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,1
Stroke,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,4,Apr-20,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,6,Jun-20,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,7,Jul-20,2
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,8,Aug-20,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,9,Sep-20,2
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2020,12,Dec-20,11
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,1,Jan-21,11
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,2,Feb-21,5
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,3,Mar-21,4
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,5,May-21,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,6,Jun-21,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,7,Jul-21,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,8,Aug-21,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,9,Sep-21,1
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,10,Oct-21,3
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,11,Nov-21,4
Substance Use Disorders,Emergency Dept,Secondary (COVID-19 Primary),2021,12,Dec-21,2
Anxiety,Inpatient Discharges,Primary,2021,1,Jan-21,1
Anxiety,Inpatient Discharges,Primary,2021,3,Mar-21,1
Anxiety,Inpatient Discharges,Primary,2021,4,Apr-21,1
Anxiety,Inpatient Discharges,Primary,2021,12,Dec-21,1
Asthma,Inpatient Discharges,Primary,2020,1,Jan-20,6
Asthma,Inpatient Discharges,Primary,2020,2,Feb-20,5
Asthma,Inpatient Discharges,Primary,2020,3,Mar-20,3
Asthma,Inpatient Discharges,Primary,2020,4,Apr-20,4
Asthma,Inpatient Discharges,Primary,2020,5,May-20,2
Asthma,Inpatient Discharges,Primary,2020,6,Jun-20,2
Asthma,Inpatient Discharges,Primary,2020,7,Jul-20,1
Asthma,Inpatient Discharges,Primary,2020,8,Aug-20,1
Asthma,Inpatient Discharges,Primary,2020,10,Oct-20,4
Asthma,Inpatient Discharges,Primary,2020,11,Nov-20,5
Asthma,Inpatient Discharges,Primary,2020,12,Dec-20,5
Asthma,Inpatient Discharges,Primary,2021,1,Jan-21,2
Asthma,Inpatient Discharges,Primary,2021,2,Feb-21,4
Asthma,Inpatient Discharges,Primary,2021,3,Mar-21,4
Asthma,Inpatient Discharges,Primary,2021,4,Apr-21,1
Asthma,Inpatient Discharges,Primary,2021,5,May-21,3
Asthma,Inpatient Discharges,Primary,2021,7,Jul-21,4
Asthma,Inpatient Discharges,Primary,2021,8,Aug-21,3
Asthma,Inpatient Discharges,Primary,2021,9,Sep-21,3
Asthma,Inpatient Discharges,Primary,2021,10,Oct-21,1
Asthma,Inpatient Discharges,Primary,2021,11,Nov-21,5
Asthma,Inpatient Discharges,Primary,2021,12,Dec-21,6
Behavioral Syndromes,Inpatient Discharges,Primary,2020,9,Sep-20,1
Behavioral Syndromes,Inpatient Discharges,Primary,2020,12,Dec-20,1
Behavioral Syndromes,Inpatient Discharges,Primary,2021,7,Jul-21,1
Behavioral Syndromes,Inpatient Discharges,Primary,2021,11,Nov-21,1
Cancer,Inpatient Discharges,Primary,2020,1,Jan-20,429
Cancer,Inpatient Discharges,Primary,2020,2,Feb-20,413
Cancer,Inpatient Discharges,Primary,2020,3,Mar-20,355
Cancer,Inpatient Discharges,Primary,2020,4,Apr-20,238
Cancer,Inpatient Discharges,Primary,2020,5,May-20,291
Cancer,Inpatient Discharges,Primary,2020,6,Jun-20,323
Cancer,Inpatient Discharges,Primary,2020,7,Jul-20,293
Cancer,Inpatient Discharges,Primary,2020,8,Aug-20,301
Cancer,Inpatient Discharges,Primary,2020,9,Sep-20,313
Cancer,Inpatient Discharges,Primary,2020,10,Oct-20,318
Cancer,Inpatient Discharges,Primary,2020,11,Nov-20,298
Cancer,Inpatient Discharges,Primary,2020,12,Dec-20,341
Cancer,Inpatient Discharges,Primary,2021,1,Jan-21,329
Cancer,Inpatient Discharges,Primary,2021,2,Feb-21,309
Cancer,Inpatient Discharges,Primary,2021,3,Mar-21,340
Cancer,Inpatient Discharges,Primary,2021,4,Apr-21,311
Cancer,Inpatient Discharges,Primary,2021,5,May-21,353
Cancer,Inpatient Discharges,Primary,2021,6,Jun-21,338
Cancer,Inpatient Discharges,Primary,2021,7,Jul-21,331
Cancer,Inpatient Discharges,Primary,2021,8,Aug-21,333
Cancer,Inpatient Discharges,Primary,2021,9,Sep-21,355
Cancer,Inpatient Discharges,Primary,2021,10,Oct-21,332
Cancer,Inpatient Discharges,Primary,2021,11,Nov-21,341
Cancer,Inpatient Discharges,Primary,2021,12,Dec-21,359
Cardiac Arrest,Inpatient Discharges,Primary,2020,1,Jan-20,73
Cardiac Arrest,Inpatient Discharges,Primary,2020,2,Feb-20,75
Cardiac Arrest,Inpatient Discharges,Primary,2020,3,Mar-20,83
Cardiac Arrest,Inpatient Discharges,Primary,2020,4,Apr-20,43
Cardiac Arrest,Inpatient Discharges,Primary,2020,5,May-20,55
Cardiac Arrest,Inpatient Discharges,Primary,2020,6,Jun-20,44
Cardiac Arrest,Inpatient Discharges,Primary,2020,7,Jul-20,52
Cardiac Arrest,Inpatient Discharges,Primary,2020,8,Aug-20,71
Cardiac Arrest,Inpatient Discharges,Primary,2020,9,Sep-20,60
Cardiac Arrest,Inpatient Discharges,Primary,2020,10,Oct-20,62
Cardiac Arrest,Inpatient Discharges,Primary,2020,11,Nov-20,73
Cardiac Arrest,Inpatient Discharges,Primary,2020,12,Dec-20,83
Cardiac Arrest,Inpatient Discharges,Primary,2021,1,Jan-21,79
Cardiac Arrest,Inpatient Discharges,Primary,2021,2,Feb-21,87
Cardiac Arrest,Inpatient Discharges,Primary,2021,3,Mar-21,92
Cardiac Arrest,Inpatient Discharges,Primary,2021,4,Apr-21,64
Cardiac Arrest,Inpatient Discharges,Primary,2021,5,May-21,77
Cardiac Arrest,Inpatient Discharges,Primary,2021,6,Jun-21,82
Cardiac Arrest,Inpatient Discharges,Primary,2021,7,Jul-21,64
Cardiac Arrest,Inpatient Discharges,Primary,2021,8,Aug-21,77
Cardiac Arrest,Inpatient Discharges,Primary,2021,9,Sep-21,69
Cardiac Arrest,Inpatient Discharges,Primary,2021,10,Oct-21,85
Cardiac Arrest,Inpatient Discharges,Primary,2021,11,Nov-21,69
Cardiac Arrest,Inpatient Discharges,Primary,2021,12,Dec-21,93
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,1,Jan-20,2
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,2,Feb-20,2
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,3,Mar-20,1
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,7,Jul-20,1
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,8,Aug-20,1
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,9,Sep-20,2
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,10,Oct-20,5
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Primary,2020,11,Nov-20,1
