Category,Setting,Diagnosis,Year,Month,Date,Count
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,657
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,648
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,17
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,13
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,17
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,13
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,13
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,8
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,15
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,58
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,97
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,29
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,4
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,5
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,23
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,8
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,32
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,35
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,28
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,31
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,28
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,13
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,13
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,18
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,77
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,99
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,32
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,7
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,5
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,3
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,22
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,17
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,11
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,21
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,8
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,3
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,6
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,6
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,5
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,3
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,1
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,3,3/2020,1
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,99
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,109
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,141
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,344
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,356
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,204
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,139
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,203
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,1116
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,1957
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,766
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,214
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,72
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,79
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,43
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,94
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,501
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,728
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,391
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,353
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,291
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,3,3/2020,1
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,599
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,589
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,605
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,1208
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,1236
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,670
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,468
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,769
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,4130
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,6984
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,2812
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,720
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,243
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,186
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,109
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,240
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,1297
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,1885
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,1124
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,995
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,913
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,497
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,494
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,473
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,965
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,981
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,505
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,368
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,584
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,3226
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,5119
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,1905
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,451
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,143
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,96
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,56
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,146
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,826
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,1134
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,680
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,625
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,560
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,3,3/2020,1
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,213
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,221
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,232
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,473
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,576
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,314
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,202
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,254
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,1208
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,2359
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,1229
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,366
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,101
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,90
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,48
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,98
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,459
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,756
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,418
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,346
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,328
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,9
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,14
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,10
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,16
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,30
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,15
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,13
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,22
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,98
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,186
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,92
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,37
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,8
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,10
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,2
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,8
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,41
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,50
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,41
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,31
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,34
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,28
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,46
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,48
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,84
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,77
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,44
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,27
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,48
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,259
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,385
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,164
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,48
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,23
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,14
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,9
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,26
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,128
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,158
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,127
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,110
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,91
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,4
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,1
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,4
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,2
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,1
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,1
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,6
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,17
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,4
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,2
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,1
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,7
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,10
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,2
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,3
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,4
